_id,Season,Player,Age,Pos,G,GS,RshTD,RecTD
653487068d3b56d4877ca564,1949,Bosh Pritchard,30.0,RH,8,7.0,3.0,2.0
653487068d3b56d4877ca565,1952,Buddy Young,26.0,RH,12,10.0,3.0,2.0
653487068d3b56d4877ca566,1953,Hugh McElhenny,25.0,RH,12,12.0,3.0,2.0
653487068d3b56d4877ca567,1954,Lew Carpenter,22.0,RH,11,5.0,3.0,2.0
653487068d3b56d4877ca568,1956,Don McIlhenny,22.0,RH,9,5.0,3.0,2.0
653487068d3b56d4877ca569,1961,Dick James,27.0,RHB/LHB,14,11.0,3.0,2.0
653487068d3b56d4877ca56a,1943,Tony Canadeo,24.0,TB,10,8.0,3.0,2.0
653487068d3b56d4877ca56b,1950,Bob Gage,23.0,TB,10,8.0,3.0,2.0
653487068d3b56d4877ca56c,1968,Jackie Smith,28.0,TE,14,14.0,3.0,2.0
653487068d3b56d4877ca56d,1927,Mule Wilson,26.0,WB,13,8.0,3.0,2.0
653487068d3b56d4877ca56e,2022,Deebo Samuel,26.0,WR,13,12.0,3.0,2.0
653487068d3b56d4877ca570,1926,Verne Lewellen,25.0,HB,13,9.0,3.0,3.0
653487068d3b56d4877ca571,1951,Billy Cross,22.0,HB,12,3.0,3.0,3.0
653487068d3b56d4877ca572,1960,Johnny Morris,25.0,HB,12,3.0,3.0,3.0
653487068d3b56d4877ca573,1965,Charley Taylor,24.0,HB,13,13.0,3.0,3.0
653487068d3b56d4877ca574,1966,Timmy Brown,29.0,HB,13,12.0,3.0,3.0
653487068d3b56d4877ca575,1954,Billy Stone,29.0,LH,12,11.0,3.0,3.0
653487068d3b56d4877ca576,1951,Don Paul,25.0,LH/RDH,12,12.0,3.0,3.0
653487068d3b56d4877ca577,1961,Prentice Gautt,23.0,LHB,14,13.0,3.0,3.0
653487068d3b56d4877ca578,1961,Hugh McElhenny,33.0,LHB/RHB,13,13.0,3.0,3.0
653487068d3b56d4877ca579,1968,Earl Gros,28.0,RB,13,13.0,3.0,3.0
653487068d3b56d4877ca57a,1973,Emerson Boozer,30.0,RB,13,12.0,3.0,3.0
653487068d3b56d4877ca57b,1974,Donny Anderson,31.0,RB,14,1.0,3.0,3.0
653487068d3b56d4877ca57c,1974,MacArthur Lane,32.0,RB,14,12.0,3.0,3.0
653487068d3b56d4877ca57d,1979,Don McCauley,30.0,RB,15,1.0,3.0,3.0
653487068d3b56d4877ca57e,1981,James Brooks,23.0,RB,14,2.0,3.0,3.0
653487068d3b56d4877ca57f,1984,Ted Brown,27.0,RB,13,9.0,3.0,3.0
653487068d3b56d4877ca580,1986,Jeff Smith,24.0,RB,15,0.0,3.0,3.0
653487068d3b56d4877ca581,1987,Tony Collins,28.0,RB,13,11.0,3.0,3.0
653487068d3b56d4877ca582,1993,Terry Kirby,23.0,RB,16,8.0,3.0,3.0
653487068d3b56d4877ca583,2001,Warrick Dunn,26.0,RB,13,12.0,3.0,3.0
653487068d3b56d4877ca584,2008,Kevin Faulk,32.0,RB,15,3.0,3.0,3.0
653487068d3b56d4877ca585,2016,Damien Williams,24.0,RB,15,0.0,3.0,3.0
653487068d3b56d4877ca586,2017,Lamar Miller,26.0,RB,16,13.0,3.0,3.0
653487068d3b56d4877ca587,2018,Austin Ekeler,23.0,RB,14,3.0,3.0,3.0
653487068d3b56d4877ca588,2019,Miles Sanders,22.0,RB,16,11.0,3.0,3.0
653487068d3b56d4877ca589,2020,Giovani Bernard,29.0,RB,16,10.0,3.0,3.0
653487068d3b56d4877ca58a,2020,Rex Burkhead,30.0,RB,10,0.0,3.0,3.0
653487068d3b56d4877ca58b,2022,Clyde Edwards-Helaire,23.0,RB,10,6.0,3.0,3.0
653487068d3b56d4877ca58c,2022,Leonard Fournette,27.0,RB,16,9.0,3.0,3.0
653487068d3b56d4877ca58d,1946,Bosh Pritchard,27.0,RH,11,5.0,3.0,3.0
653487068d3b56d4877ca58e,1952,Vitamin Smith,29.0,RH,12,10.0,3.0,3.0
653487068d3b56d4877ca58f,1957,Howard Cassady,23.0,RH,12,6.0,3.0,3.0
653487068d3b56d4877ca590,1958,Alex Webster,27.0,RH,9,8.0,3.0,3.0
653487068d3b56d4877ca591,1929,Ed Halicki,24.0,TB,17,8.0,3.0,3.0
653487068d3b56d4877ca592,1932,Dutch Clark,26.0,TB,11,9.0,3.0,3.0
653487068d3b56d4877ca593,1925,Dave Noble,25.0,WB,13,13.0,3.0,3.0
653487068d3b56d4877ca594,2019,Deebo Samuel,23.0,WR,15,11.0,3.0,3.0
653487068d3b56d4877ca595,1932,Red Grange,29.0,LH,12,12.0,3.0,4.0
653487068d3b56d4877ca596,1950,Glenn Davis,26.0,LH,12,12.0,3.0,4.0
653487068d3b56d4877ca597,1955,Frank Gifford,25.0,LH,11,11.0,3.0,4.0
653487068d3b56d4877ca598,1959,John David Crow,24.0,LH,12,11.0,3.0,4.0
653487068d3b56d4877ca599,1959,Frank Gifford,29.0,LH,11,11.0,3.0,4.0
653487068d3b56d4877ca59a,1968,Mel Farr,24.0,RB,9,7.0,3.0,4.0
653487068d3b56d4877ca59b,1968,Bill Tucker,25.0,RB,14,0.0,3.0,4.0
653487068d3b56d4877ca59c,1974,Larry Brown,27.0,RB,11,11.0,3.0,4.0
653487068d3b56d4877ca59d,1976,Terry Metcalf,25.0,RB,12,12.0,3.0,4.0
653487068d3b56d4877ca59e,1977,Lydell Mitchell,28.0,RB,14,14.0,3.0,4.0
653487068d3b56d4877ca59f,1979,Rickey Young,26.0,RB,16,16.0,3.0,4.0
653487068d3b56d4877ca5a0,1992,Dalton Hilliard,28.0,RB,16,4.0,3.0,4.0
653487068d3b56d4877ca5a1,1995,Dorsey Levens,25.0,RB,15,12.0,3.0,4.0
653487068d3b56d4877ca5a2,2005,Brian Westbrook,26.0,RB,12,12.0,3.0,4.0
653487068d3b56d4877ca5a3,2009,Darren Sproles,26.0,RB,16,2.0,3.0,4.0
653487068d3b56d4877ca5a4,2009,Steve Slaton,23.0,RB,11,10.0,3.0,4.0
653487068d3b56d4877ca5a5,2020,Nyheim Hines,24.0,RB,16,2.0,3.0,4.0
653487068d3b56d4877ca5a6,2021,Myles Gaskin,24.0,RB,17,10.0,3.0,4.0
653487068d3b56d4877ca5a7,2013,Cordarrelle Patterson,22.0,WR,16,6.0,3.0,4.0
653487068d3b56d4877ca5a8,1950,Sherman Howard,26.0,HB,12,0.0,3.0,5.0
653487068d3b56d4877ca5a9,1963,Phil King,27.0,HB,14,14.0,3.0,5.0
653487068d3b56d4877ca5aa,1959,Tom Tracy,25.0,LH/FB,12,12.0,3.0,5.0
653487068d3b56d4877ca5ab,1986,Tony Collins,27.0,RB,16,15.0,3.0,5.0
653487068d3b56d4877ca5ac,2018,Tarik Cohen,23.0,RB,16,7.0,3.0,5.0
653487068d3b56d4877ca5ad,1949,Charley Trippi,28.0,LH,12,12.0,3.0,6.0
653487068d3b56d4877ca5ae,2004,Brian Westbrook,25.0,RB,13,12.0,3.0,6.0
653487068d3b56d4877ca5af,2015,Danny Woodhead,30.0,RB,16,2.0,3.0,6.0
653487068d3b56d4877ca5b0,2016,Tyreek Hill,22.0,WR,16,1.0,3.0,6.0
653487068d3b56d4877ca5b1,1981,Joe Cribbs,23.0,RB,15,15.0,3.0,7.0
653487068d3b56d4877ca5b2,1983,Joe Cribbs,25.0,RB,16,16.0,3.0,7.0
653487068d3b56d4877ca5b3,1957,Lenny Moore,24.0,RH,12,12.0,3.0,7.0
653487068d3b56d4877ca5b4,2019,Austin Ekeler,24.0,RB,16,8.0,3.0,8.0
653487068d3b56d4877ca5b5,1966,Charley Taylor,25.0,HB/LE,14,14.0,3.0,12.0
653487068d3b56d4877ca717,1956,Lynn Chandnois,31.0,HB,5,3.0,4.0,1.0
653487068d3b56d4877ca718,1960,Tom Moore,22.0,HB,12,0.0,4.0,1.0
653487068d3b56d4877ca719,1963,Tom Matte,24.0,HB,14,13.0,4.0,1.0
653487068d3b56d4877ca71a,1964,Tommy Mason,25.0,HB,13,12.0,4.0,1.0
653487068d3b56d4877ca71b,1964,Ollie Matson,34.0,HB,12,9.0,4.0,1.0
653487068d3b56d4877ca71c,1965,Elijah Pitts,27.0,HB,14,2.0,4.0,1.0
653487068d3b56d4877ca71d,1965,Steve Thurlow,23.0,HB,14,11.0,4.0,1.0
653487068d3b56d4877ca71e,1966,Junior Coffey,24.0,HB,14,14.0,4.0,1.0
653487068d3b56d4877ca71f,1967,Junior Coffey,25.0,HB,14,14.0,4.0,1.0
653487068d3b56d4877ca720,1967,Ernie Koy,25.0,HB,14,13.0,4.0,1.0
653487068d3b56d4877ca721,1967,Don Shy,22.0,HB,14,6.0,4.0,1.0
653487068d3b56d4877ca722,1967,Tom Watkins,30.0,HB,13,5.0,4.0,1.0
653487068d3b56d4877ca723,1923,Dutch Sternaman,28.0,LH,11,10.0,4.0,1.0
653487068d3b56d4877ca724,1926,Paddy Driscoll,31.0,LH,16,16.0,4.0,1.0
653487068d3b56d4877ca725,1948,George Gulyanics,27.0,LH,12,8.0,4.0,1.0
653487068d3b56d4877ca726,1950,Gene Roberts,27.0,LH,12,10.0,4.0,1.0
653487068d3b56d4877ca727,1955,Rick Casares,24.0,LH,12,5.0,4.0,1.0
653487068d3b56d4877ca728,1961,Alex Hawkins,24.0,LHB,11,11.0,4.0,1.0
653487068d3b56d4877ca729,1961,Don Perkins,23.0,LHB,14,14.0,4.0,1.0
653487068d3b56d4877ca72a,1966,Tom Woodeshick,25.0,RB,14,4.0,4.0,1.0
653487068d3b56d4877ca72b,1968,Gerry Allen,27.0,RB,11,11.0,4.0,1.0
653487068d3b56d4877ca72c,1968,Dan Reeves,24.0,RB,4,4.0,4.0,1.0
653487068d3b56d4877ca72d,1969,Dan Reeves,25.0,RB,13,1.0,4.0,1.0
653487068d3b56d4877ca72e,1969,Ernie Wheelwright,30.0,RB,13,0.0,4.0,1.0
653487068d3b56d4877ca72f,1971,Ken Willard,28.0,RB,14,14.0,4.0,1.0
653487068d3b56d4877ca730,1972,Leroy Kelly,30.0,RB,14,14.0,4.0,1.0
653487068d3b56d4877ca731,1973,Dave Hampton,26.0,RB,14,14.0,4.0,1.0
653487068d3b56d4877ca732,1973,Greg Pruitt,22.0,RB,13,0.0,4.0,1.0
653487068d3b56d4877ca733,1973,Charlie Smith,27.0,RB,14,14.0,4.0,1.0
653487068d3b56d4877ca734,1974,George Amundson,23.0,RB,14,3.0,4.0,1.0
653487068d3b56d4877ca735,1974,Emerson Boozer,31.0,RB,13,12.0,4.0,1.0
653487068d3b56d4877ca736,1975,Clarence Davis,26.0,RB,11,8.0,4.0,1.0
653487068d3b56d4877ca737,1975,Barty Smith,23.0,RB,14,2.0,4.0,1.0
653487068d3b56d4877ca738,1976,Greg Pruitt,25.0,RB,14,13.0,4.0,1.0
653487068d3b56d4877ca739,1976,Tommy Reamon,24.0,RB,11,4.0,4.0,1.0
653487068d3b56d4877ca73a,1976,Sherman Smith,22.0,RB,12,9.0,4.0,1.0
653487068d3b56d4877ca73b,1977,Dexter Bussey,25.0,RB,8,4.0,4.0,1.0
653487068d3b56d4877ca73c,1978,Lonnie Perrin,26.0,RB,16,0.0,4.0,1.0
653487068d3b56d4877ca73d,1979,Rick Kane,25.0,RB,16,6.0,4.0,1.0
653487068d3b56d4877ca73e,1980,Louie Giammona,27.0,RB,16,4.0,4.0,1.0
653487068d3b56d4877ca73f,1980,Arnold Morgado,28.0,RB,11,0.0,4.0,1.0
653487068d3b56d4877ca740,1981,Bruce Harper,26.0,RB,16,7.0,4.0,1.0
653487068d3b56d4877ca741,1981,Rob Lytle,27.0,RB,16,0.0,4.0,1.0
653487068d3b56d4877ca742,1981,Ricky Patton,27.0,RB,16,15.0,4.0,1.0
653487068d3b56d4877ca743,1983,Mosi Tatupu,28.0,RB,16,1.0,4.0,1.0
653487068d3b56d4877ca744,1984,Eric Lane,25.0,RB,15,7.0,4.0,1.0
653487068d3b56d4877ca745,1985,Alvin Moore,26.0,RB,16,5.0,4.0,1.0
653487068d3b56d4877ca746,1985,Steve Sewell,22.0,RB,16,2.0,4.0,1.0
653487068d3b56d4877ca747,1986,Robb Riddick,29.0,RB,15,8.0,4.0,1.0
653487068d3b56d4877ca748,1987,Walter Payton,33.0,RB,12,12.0,4.0,1.0
653487068d3b56d4877ca749,1988,Stump Mitchell,29.0,RB,14,14.0,4.0,1.0
653487068d3b56d4877ca74a,1990,Kenneth Davis,28.0,RB,16,0.0,4.0,1.0
653487068d3b56d4877ca74b,1991,Steve Broussard,24.0,RB,14,5.0,4.0,1.0
653487068d3b56d4877ca74c,1991,Kenneth Davis,29.0,RB,16,1.0,4.0,1.0
653487068d3b56d4877ca74d,1991,Craig Heyward,25.0,RB,7,4.0,4.0,1.0
653487068d3b56d4877ca74e,1991,Dalton Hilliard,27.0,RB,10,3.0,4.0,1.0
653487068d3b56d4877ca74f,1994,Ronald Moore,24.0,RB,16,16.0,4.0,1.0
653487068d3b56d4877ca750,1994,Gary Brown,25.0,RB,12,8.0,4.0,1.0
653487068d3b56d4877ca751,1996,Harold Green,28.0,RB,16,5.0,4.0,1.0
653487068d3b56d4877ca752,1996,Darick Holmes,25.0,RB,16,1.0,4.0,1.0
653487068d3b56d4877ca753,1996,Earnest Byner,34.0,RB,16,8.0,4.0,1.0
653487068d3b56d4877ca754,1996,Raymont Harris,26.0,RB,12,10.0,4.0,1.0
653487068d3b56d4877ca755,1996,Greg Hill,24.0,RB,15,1.0,4.0,1.0
653487068d3b56d4877ca756,1996,Bam Morris,24.0,RB,11,7.0,4.0,1.0
653487068d3b56d4877ca757,1996,Lawrence Phillips,21.0,RB,15,11.0,4.0,1.0
653487068d3b56d4877ca758,1997,Terry Allen,29.0,RB,10,10.0,4.0,1.0
653487068d3b56d4877ca759,1997,Curtis Martin,24.0,RB,13,13.0,4.0,1.0
653487068d3b56d4877ca75a,1998,Corey Dillon,24.0,RB,15,15.0,4.0,1.0
653487068d3b56d4877ca75b,1998,Chris Warren,30.0,RB,9,0.0,4.0,1.0
653487068d3b56d4877ca75c,1999,Natrone Means,27.0,RB,7,5.0,4.0,1.0
653487068d3b56d4877ca75d,2000,Kevin Faulk,24.0,RB,16,9.0,4.0,1.0
653487068d3b56d4877ca75e,2001,Kevan Barlow,22.0,RB,15,0.0,4.0,1.0
653487068d3b56d4877ca75f,2001,Garrison Hearst,30.0,RB,16,16.0,4.0,1.0
653487068d3b56d4877ca760,2002,Kevan Barlow,23.0,RB,14,0.0,4.0,1.0
653487068d3b56d4877ca761,2002,Dee Brown,24.0,RB,14,3.0,4.0,1.0
653487068d3b56d4877ca762,2005,Ronnie Brown,24.0,RB,15,14.0,4.0,1.0
653487068d3b56d4877ca763,2005,Willie Parker,25.0,RB,15,15.0,4.0,1.0
653487068d3b56d4877ca764,2006,Ladell Betts,27.0,RB,16,9.0,4.0,1.0
653487068d3b56d4877ca765,2006,Warrick Dunn,31.0,RB,16,16.0,4.0,1.0
653487068d3b56d4877ca766,2007,Ronnie Brown,26.0,RB,7,7.0,4.0,1.0
653487068d3b56d4877ca767,2007,Shaun Alexander,30.0,RB,13,10.0,4.0,1.0
653487068d3b56d4877ca768,2007,Maurice Morris,28.0,RB,14,6.0,4.0,1.0
653487068d3b56d4877ca769,2007,DeAngelo Williams,24.0,RB,16,0.0,4.0,1.0
653487068d3b56d4877ca76a,2008,Ryan Grant,26.0,RB,16,14.0,4.0,1.0
653487068d3b56d4877ca76b,2008,Ricky Williams,31.0,RB,16,3.0,4.0,1.0
653487068d3b56d4877ca76c,2009,Kevin Smith,23.0,RB,13,13.0,4.0,1.0
653487068d3b56d4877ca76d,2009,Justin Forsett,24.0,RB,16,2.0,4.0,1.0
653487068d3b56d4877ca76e,2009,Ryan Moats,27.0,RB,14,2.0,4.0,1.0
653487068d3b56d4877ca76f,2009,Jason Snelling,26.0,RB,14,2.0,4.0,1.0
653487068d3b56d4877ca770,2010,Brian Westbrook,31.0,RB,14,5.0,4.0,1.0
653487068d3b56d4877ca771,2011,Willis McGahee,30.0,RB,15,14.0,4.0,1.0
653487068d3b56d4877ca772,2011,Darren McFadden,24.0,RB,7,7.0,4.0,1.0
653487068d3b56d4877ca773,2011,Jonathan Stewart,24.0,RB,16,3.0,4.0,1.0
653487068d3b56d4877ca774,2012,David Wilson,21.0,RB,16,2.0,4.0,1.0
653487068d3b56d4877ca775,2014,Frank Gore,31.0,RB,16,16.0,4.0,1.0
653487068d3b56d4877ca776,2014,Tre Mason,21.0,RB,12,9.0,4.0,1.0
653487068d3b56d4877ca777,2014,Terrance West,23.0,RB,14,6.0,4.0,1.0
653487068d3b56d4877ca778,2015,Jamaal Charles,29.0,RB,5,5.0,4.0,1.0
653487068d3b56d4877ca779,2015,Isaiah Crowell,22.0,RB,16,9.0,4.0,1.0
653487068d3b56d4877ca77a,2015,Thomas Rawls,22.0,RB,13,7.0,4.0,1.0
653487068d3b56d4877ca77b,2015,Charcandrick West,24.0,RB,15,9.0,4.0,1.0
653487068d3b56d4877ca77c,2016,C.J. Anderson,25.0,RB,7,7.0,4.0,1.0
653487068d3b56d4877ca77d,2016,Devontae Booker,24.0,RB,16,6.0,4.0,1.0
653487068d3b56d4877ca77e,2016,Tim Hightower,30.0,RB,16,1.0,4.0,1.0
653487068d3b56d4877ca77f,2017,Ameer Abdullah,24.0,RB,14,11.0,4.0,1.0
653487068d3b56d4877ca780,2017,Rod Smith,25.0,RB,15,1.0,4.0,1.0
653487068d3b56d4877ca781,2019,Chase Edmonds,23.0,RB,13,2.0,4.0,1.0
653487068d3b56d4877ca782,2019,LeSean McCoy,31.0,RB,13,9.0,4.0,1.0
653487068d3b56d4877ca783,2019,Jeff Wilson,24.0,RB,10,0.0,4.0,1.0
653487068d3b56d4877ca784,2020,Clyde Edwards-Helaire,21.0,RB,13,13.0,4.0,1.0
653487068d3b56d4877ca785,2020,Zack Moss,23.0,RB,13,0.0,4.0,1.0
653487068d3b56d4877ca786,2020,Latavius Murray,30.0,RB,15,7.0,4.0,1.0
653487068d3b56d4877ca787,2020,Tony Pollard,23.0,RB,16,2.0,4.0,1.0
653487068d3b56d4877ca788,2021,Sony Michel,26.0,RB,17,7.0,4.0,1.0
653487068d3b56d4877ca789,2021,Zack Moss,24.0,RB,13,0.0,4.0,1.0
653487068d3b56d4877ca78a,2022,Kenyan Drake,28.0,RB,12,5.0,4.0,1.0
653487068d3b56d4877ca78b,2022,Breece Hall,21.0,RB,7,2.0,4.0,1.0
653487068d3b56d4877ca78c,2022,Khalil Herbert,24.0,RB,13,1.0,4.0,1.0
653487068d3b56d4877ca78d,2022,Dameon Pierce,22.0,RB,13,13.0,4.0,1.0
653487068d3b56d4877ca78e,1944,Bob Thurbon,26.0,RH,10,7.0,4.0,1.0
653487068d3b56d4877ca78f,1955,Dave Mann,23.0,RH,12,12.0,4.0,1.0
653487068d3b56d4877ca790,1922,Joe Guyon,30.0,TB,9,9.0,4.0,1.0
653487068d3b56d4877ca791,1926,Hap Moran,25.0,TB,14,7.0,4.0,1.0
653487068d3b56d4877ca792,1922,Dutch Lauer,24.0,WB,9,6.0,4.0,1.0
653487068d3b56d4877ca793,1934,Ernie Caddel,23.0,WB,12,12.0,4.0,1.0
653487068d3b56d4877ca794,1936,Ernie Caddel,25.0,WB,11,8.0,4.0,1.0
653487068d3b56d4877ca795,1938,Lloyd Cardwell,25.0,WB,10,6.0,4.0,1.0
653487068d3b56d4877ca796,1941,Art Jones,22.0,WB,11,9.0,4.0,1.0
653487068d3b56d4877ca797,2018,Mike Davis,25.0,WR,15,2.0,4.0,1.0
653487068d3b56d4877ca79c,1963,Dick James,29.0,HB,14,9.0,4.0,2.0
653487068d3b56d4877ca79d,1942,Harry Clarke,26.0,LH,10,7.0,4.0,2.0
653487068d3b56d4877ca79e,1943,Ernie Steele,26.0,LH,10,1.0,4.0,2.0
653487068d3b56d4877ca79f,1951,Ken Carpenter,25.0,LH,11,11.0,4.0,2.0
653487068d3b56d4877ca7a0,1953,Skeets Quinlan,25.0,LH,12,11.0,4.0,2.0
653487068d3b56d4877ca7a1,1954,Skeets Quinlan,26.0,LH,11,10.0,4.0,2.0
653487068d3b56d4877ca7a2,1960,Billy Ray Barnes,25.0,LHB,12,12.0,4.0,2.0
653487068d3b56d4877ca7a3,1960,Dick James,26.0,LHB,12,10.0,4.0,2.0
653487068d3b56d4877ca7a4,1968,Don McCall,24.0,RB,13,13.0,4.0,2.0
653487068d3b56d4877ca7a5,1968,Don Perkins,30.0,RB,14,14.0,4.0,2.0
653487068d3b56d4877ca7a6,1969,Dave Hampton,22.0,RB,14,0.0,4.0,2.0
653487068d3b56d4877ca7a7,1971,Larry Brown,24.0,RB,13,13.0,4.0,2.0
653487068d3b56d4877ca7a8,1971,Essex Johnson,25.0,RB,14,0.0,4.0,2.0
653487068d3b56d4877ca7a9,1972,Donny Anderson,29.0,RB,14,13.0,4.0,2.0
653487068d3b56d4877ca7aa,1972,Essex Johnson,26.0,RB,14,11.0,4.0,2.0
653487068d3b56d4877ca7ab,1972,Ed Podolak,25.0,RB,13,10.0,4.0,2.0
653487068d3b56d4877ca7ac,1974,Ken Brown,29.0,RB,14,13.0,4.0,2.0
653487068d3b56d4877ca7ad,1974,Ron Johnson,27.0,RB,11,6.0,4.0,2.0
653487068d3b56d4877ca7ae,1977,Terry Metcalf,26.0,RB,14,11.0,4.0,2.0
653487068d3b56d4877ca7af,1977,Sherman Smith,23.0,RB,14,14.0,4.0,2.0
653487068d3b56d4877ca7b0,1981,Lynn Cain,26.0,RB,16,16.0,4.0,2.0
653487068d3b56d4877ca7b1,1981,Tony Dorsett,27.0,RB,16,16.0,4.0,2.0
653487068d3b56d4877ca7b2,1983,Wendell Tyler,28.0,RB,14,14.0,4.0,2.0
653487068d3b56d4877ca7b3,1984,Buford McGee,24.0,RB,16,0.0,4.0,2.0
653487068d3b56d4877ca7b4,1984,Sammy Winder,25.0,RB,16,15.0,4.0,2.0
653487068d3b56d4877ca7b5,1985,Gary Anderson,24.0,RB,12,6.0,4.0,2.0
653487068d3b56d4877ca7b6,1985,Herman Heard,24.0,RB,16,12.0,4.0,2.0
653487068d3b56d4877ca7b7,1986,Greg Bell,24.0,RB,6,6.0,4.0,2.0
653487068d3b56d4877ca7b8,1991,Johnny Johnson,23.0,RB,15,13.0,4.0,2.0
653487068d3b56d4877ca7b9,1997,Garrison Hearst,26.0,RB,13,13.0,4.0,2.0
653487068d3b56d4877ca7ba,1999,Charlie Garner,27.0,RB,16,15.0,4.0,2.0
653487068d3b56d4877ca7bb,1999,Duce Staley,24.0,RB,16,16.0,4.0,2.0
653487068d3b56d4877ca7bc,2000,Michael Pittman,25.0,RB,16,12.0,4.0,2.0
653487068d3b56d4877ca7bd,2002,James Stewart,31.0,RB,14,9.0,4.0,2.0
653487068d3b56d4877ca7be,2007,Reggie Bush,22.0,RB,12,10.0,4.0,2.0
653487068d3b56d4877ca7bf,2007,Brandon Jacobs,25.0,RB,11,9.0,4.0,2.0
653487068d3b56d4877ca7c0,2008,Jerious Norwood,25.0,RB,16,0.0,4.0,2.0
653487068d3b56d4877ca7c1,2008,Chester Taylor,29.0,RB,16,1.0,4.0,2.0
653487068d3b56d4877ca7c2,2010,Jahvid Best,21.0,RB,16,9.0,4.0,2.0
653487068d3b56d4877ca7c3,2010,Ryan Torain,24.0,RB,10,8.0,4.0,2.0
653487068d3b56d4877ca7c4,2011,C.J. Spiller,24.0,RB,16,11.0,4.0,2.0
653487068d3b56d4877ca7c5,2013,Daniel Thomas,26.0,RB,15,1.0,4.0,2.0
653487068d3b56d4877ca7c6,2016,Shaun Draughn,29.0,RB,16,1.0,4.0,2.0
653487068d3b56d4877ca7c7,2016,DeAngelo Williams,33.0,RB,9,4.0,4.0,2.0
653487068d3b56d4877ca7c8,2017,Corey Clement,23.0,RB,16,0.0,4.0,2.0
653487068d3b56d4877ca7c9,2017,Javorius Allen,26.0,RB,16,0.0,4.0,2.0
653487068d3b56d4877ca7ca,2017,Jamaal Williams,22.0,RB,16,7.0,4.0,2.0
653487068d3b56d4877ca7cb,2018,Damien Williams,26.0,RB,16,3.0,4.0,2.0
653487068d3b56d4877ca7cc,2021,Clyde Edwards-Helaire,22.0,RB,10,10.0,4.0,2.0
653487068d3b56d4877ca7cd,1984,Gerry Ellis,27.0,RB/FB,16,16.0,4.0,2.0
653487068d3b56d4877ca7ce,1948,Bosh Pritchard,29.0,RH,12,9.0,4.0,2.0
653487068d3b56d4877ca7cf,1955,Hugh McElhenny,27.0,RH,12,8.0,4.0,2.0
653487068d3b56d4877ca7d0,1935,Dutch Clark,29.0,TB,12,6.0,4.0,2.0
653487068d3b56d4877ca7d1,1924,Dave Noble,24.0,WB,9,8.0,4.0,2.0
653487068d3b56d4877ca7d2,1930,Herdis McCrary,25.0,WB,14,5.0,4.0,2.0
653487068d3b56d4877ca7d4,1961,Willie Galimore,26.0,HB,14,12.0,4.0,3.0
653487068d3b56d4877ca7d5,1954,Ollie Matson,24.0,LH,12,8.0,4.0,3.0
653487068d3b56d4877ca7d6,1955,Vic Janowicz,25.0,LH,12,11.0,4.0,3.0
653487068d3b56d4877ca7d7,1960,Frank Gifford,30.0,LHB,8,8.0,4.0,3.0
653487068d3b56d4877ca7d8,1968,Roy Shivers,27.0,RB,14,1.0,4.0,3.0
653487068d3b56d4877ca7d9,1969,Travis Williams,23.0,RB,13,11.0,4.0,3.0
653487068d3b56d4877ca7da,1969,Earl Gros,29.0,RB,13,11.0,4.0,3.0
653487068d3b56d4877ca7db,1971,Mike Garrett,27.0,RB,13,11.0,4.0,3.0
653487068d3b56d4877ca7dc,1973,Essex Johnson,27.0,RB,14,14.0,4.0,3.0
653487068d3b56d4877ca7dd,1975,Mike Thomas,22.0,RB,14,10.0,4.0,3.0
653487068d3b56d4877ca7de,1979,Joe Washington,26.0,RB,15,15.0,4.0,3.0
653487068d3b56d4877ca7df,1981,Joe Washington,28.0,RB,14,13.0,4.0,3.0
653487068d3b56d4877ca7e0,1983,Walter Abercrombie,24.0,RB,15,13.0,4.0,3.0
653487068d3b56d4877ca7e1,1983,Curtis Dickey,27.0,RB,16,16.0,4.0,3.0
653487068d3b56d4877ca7e2,1986,Kelvin Bryant,26.0,RB,10,0.0,4.0,3.0
653487068d3b56d4877ca7e3,1986,Darrin Nelson,27.0,RB,16,16.0,4.0,3.0
653487068d3b56d4877ca7e4,1994,Harvey Williams,27.0,RB,16,10.0,4.0,3.0
653487068d3b56d4877ca7e5,1995,Terry Kirby,25.0,RB,16,4.0,4.0,3.0
653487068d3b56d4877ca7e6,1997,Warrick Dunn,22.0,RB,16,10.0,4.0,3.0
653487068d3b56d4877ca7e7,2009,Cadillac Williams,27.0,RB,16,15.0,4.0,3.0
653487068d3b56d4877ca7e8,2011,Kevin Smith,25.0,RB,7,4.0,4.0,3.0
653487068d3b56d4877ca7e9,2012,Danny Woodhead,27.0,RB,16,2.0,4.0,3.0
653487068d3b56d4877ca7ea,2013,Reggie Bush,28.0,RB,14,14.0,4.0,3.0
653487068d3b56d4877ca7eb,2015,Matt Forte,30.0,RB,13,13.0,4.0,3.0
653487068d3b56d4877ca7ec,2017,Duke Johnson,24.0,RB,16,0.0,4.0,3.0
653487068d3b56d4877ca7ed,2019,James Conner,24.0,RB,10,10.0,4.0,3.0
653487068d3b56d4877ca7ee,2021,Javonte Williams,21.0,RB,17,1.0,4.0,3.0
653487068d3b56d4877ca7ef,1942,Hugh Gallarneau,25.0,RH,10,9.0,4.0,3.0
653487068d3b56d4877ca7f0,1951,Sherman Howard,27.0,RH,12,12.0,4.0,3.0
653487068d3b56d4877ca7f3,1967,Les Josephson,25.0,HB,14,14.0,4.0,4.0
